OrderLineID,TransactionID,ProductID,Quantity,UnitPrice,Discount,LineTotal
" OL-1857 ","TRN-9752","P102","1","80","0","80"
"#N/A","TRN-9752","C304","3","58","0","174"
" OL-1859 ","TRN-9752","P101","2","85","0","170"
"OL-1860","TRN-9753"," C302 ","1","50","0.1","45"
"OL-1861","TRN-9753"," P202 ","2","65","0.1","117"
" OL-1862 "," TRN-9753 ","P102","3","80","0.1","216"
"OL-1863","TRN-9754"," C301 ","3","55","","165"
"OL-1864","TRN-9754","C304","1","58","0","58"
"OL-1865","TRN-9754","P101","3","85","0","255"
"OL-1866","TRN-9755"," P201 ","3","70","0.15",""
"#N/A","TRN-9756"," P201 ","2","70","0","140"
"OL-1868","TRN-9756"," P202 ","1","65","0","65"
"OL-1869","TRN-9756","P101","","85","0",""
"OL-1869","TRN-9756","P101","3","85","0","255"
"OL-1871","TRN-9757","C303","1","60","0.15","51"
"OL-1872","TRN-9757","C304","1","58","0.15","49.3"
"OL-1873","TRN-9757"," C301 ","2","55","0.15","93.5"
"OL-1874","TRN-9758","P101","1","85","0.1","76.5"
"OL-1875","","P201","1","70","0.1","63"
"OL-1876","TRN-9758","P201","2","70","0.1","126"
"OL-1877","TRN-9759"," C302 ","1","","0",""
"OL-1878","TRN-9759","","2","55","0","110"
"OL-1879","TRN-9760","P101","3","85","0","255"
"OL-1880","TRN-9760","C301","2","55","0","110"
"OL-1881","TRN-9761","C301","1","55","0.1","49.5"
"OL-1882"," TRN-9761 ","P203","2","68","0.1","122.4"
"OL-1883","TRN-9762","C301","2","55","0","110"
"OL-1884","TRN-9762"," C301 ","2","55","0","110"
"OL-1885","TRN-9762","C304","2","","",""
"OL-1886","TRN-9763","P203","2","68","0.05","129.2"
"OL-1887","TRN-9764","","3","85","0","255"
"OL-1888","TRN-9765","P101","2","85","0","170"
"OL-1889","","P203","2","68","0","136"
"","TRN-9766","C303","","60","0","120"
"OL-1890","TRN-9766","C303","2","60","0","120"
"OL-1892","TRN-9767","P201","1","70","0","70"
"#N/A","TRN-9767","C303","","60","0","120"
"OL-1894"," TRN-9767 ","P202","","65","0","130"
"","TRN-9767","P101","1","85","0","85"
"OL-1896","TRN-9768","#N/A","1","60","0","60"
"OL-1897","TRN-9768"," P101 ","1","85","0","85"
"OL-1898","","P103","3","95","0","285"
"OL-1899"," TRN-9769 ","P201","1","70","0","70"
"OL-1900","TRN-9769","P202","1","65","0","65"
"","TRN-9769","P103","2","95","0","190"
"OL-1902","TRN-9769"," P202 ","","65","0","130"
"OL-1903","TRN-9770","C303","1","60","0",""
"OL-1904","TRN-9770"," P103 ","2","","","190"
"OL-1905","TRN-9770"," C301 ","3","55","0","165"
"OL-1906","TRN-9771","C302","3","50","0.05",""
"","TRN-9771"," P102 ","3","80","0.05",""
"OL-1907","TRN-9771","P102","3","80","0.05","228"
"OL-1909","TRN-9772","","3","","0","195"
"OL-1910","","","","","0","174"
"OL-1911","TRN-9772","P102","1","80","0","80"
" OL-1912 ","","P203","2","68","0",""
"OL-1912","TRN-9773","P203","2","68","0","136"
"OL-1914","TRN-9773"," P102 ","","80","","240"
"OL-1915","TRN-9774","P202","1","65","","58.5"
"","TRN-9774","P201","2","70","0.1","126"
" OL-1917 ","TRN-9774","","2","85","0.1",""
"#N/A","TRN-9774","P103","2","95","0.1","171"
"OL-1919","TRN-9775","P101","2","85","0.05","161.5"
"OL-1919","TRN-9775","P101","2","85","0.05","161.5"
"#N/A","TRN-9775","C303","1","","0.05","57"
"OL-1922","TRN-9776","P201","3","","0","210"
"","TRN-9776","P201","","70","","140"
"OL-1924"," TRN-9776 ","C301","1","55","0","55"
"OL-1925","TRN-9777","P201","1","70","","70"
" OL-1926 ","TRN-9777","C303","2","60","0","120"
"OL-1927","TRN-9777","P102","1","","0","80"
"OL-1927","TRN-9777","P102","1","80","0","80"
"#N/A","TRN-9778","C303","2","60","0",""
"","TRN-9778","P103","","95","0","285"
"OL-1931"," TRN-9778 ","P201","1","70","","70"
"OL-1932","","C304","","58","0","58"
"OL-1933","TRN-9779","P201","3","70","0","210"
"OL-1934","#N/A","","2","60","0","120"
"OL-1934","TRN-9779","C303","2","60","0","120"
"OL-1936","TRN-9780"," P102 ","","","0","160"
""," TRN-9781 ","P202","1","65","0","65"
"OL-1937","TRN-9781","P202","1","65","0","65"
" OL-1939 ","TRN-9781","C302","1","50","0","50"
"OL-1939","TRN-9781","C302","1","50","0","50"
" OL-1941 ","TRN-9782","P201","1","70","","70"
"OL-1942","TRN-9782","P101","1","85","0","85"
"OL-1943","TRN-9782","P101","","85","0","85"
"OL-1943","TRN-9782","P101","1","85","0","85"
"OL-1945"," TRN-9783 ","","3","80","0","240"
"OL-1946","TRN-9783","C303","","","0","60"
"OL-1946","TRN-9783","C303","1","60","0","60"
"OL-1948","TRN-9784","P201","3","70","0.05","199.5"
"OL-1949","TRN-9785"," P103 ","1","95","","95"
"OL-1950","TRN-9785","C304","1","58","0","58"
"OL-1950","TRN-9785","C304","1","58","0","58"
"OL-1952","TRN-9786","C301","3","55","0","165"
"OL-1953","TRN-9786","","1","50","0","50"
" OL-1954 ","TRN-9787","C302","1","","","42.5"
"OL-1955","TRN-9787","P201","3","70","0.15",""
"OL-1956","TRN-9787","P103","3","95","","242.25"
"OL-1957","","C302","2","50","0.1","90"
"","TRN-9789"," P203 ","2","68","0","136"
"","TRN-9790","P103","1","95","0","95"
"OL-1960","TRN-9791","C302","1","50","0","50"
"OL-1961","","P101","1","","0","85"
"OL-1962","TRN-9791","P202","2","65","0","130"
"OL-1963","TRN-9791","P103","2","95","","190"
"OL-1963","TRN-9791","P103","2","95","0","190"
"OL-1965","TRN-9792","P103","1","95","0.05","90.25"
"OL-1966","TRN-9793","#N/A","2","70","0","140"
" OL-1967 ","TRN-9793","P202","1","65","0","65"
"OL-1968","TRN-9793","C303","1","60","0","60"
"OL-1969","TRN-9793","P103","1","95","0",""
"OL-1969","TRN-9793","P103","1","95","0","95"
"OL-1971","TRN-9794"," P202 ","3","65","0.15","165.75"
"OL-1972","TRN-9794","C302","1","50","0.15","42.5"
"OL-1973","TRN-9794"," P102 ","3","80","0.15","204"
"OL-1974","TRN-9795","","2","85","0","170"
"OL-1975","TRN-9795","P202","3","65","0","195"
"OL-1975","TRN-9795","P202","3","65","0","195"
"","TRN-9795","C303","3","60","0","180"
"OL-1978","TRN-9796","P202","3","65","0.1","175.5"
"OL-1979","","C302","","50","0.1",""
"OL-1980","TRN-9796","P103","2","95","0.1","171"
"OL-1981","TRN-9797","C304","1","58","0","58"
"OL-1982","TRN-9797","P102","1","80","","80"
"","TRN-9797","C304","1","58","0","58"
"OL-1984","TRN-9797","C303","2","","0","120"
"OL-1985","TRN-9798"," P103 ","3","95","0.1","256.5"
"OL-1986"," TRN-9798 ","P102","1","80","0.1","72"
"OL-1987"," TRN-9799 ","C303","2","60","0","120"
"OL-1988","TRN-9800"," P202 ","3","65","0.15","165.75"
"OL-1989","","C304","3","58","0.15","147.9"
"OL-1990","TRN-9800","C301","1","55","0.15","46.75"
"","TRN-9801","C302","3","50","0","150"
"OL-1991","TRN-9801","C302","3","50","0","150"
"OL-1993"," TRN-9802 ","","2","65","0.05","123.5"
"OL-1994","TRN-9802","P103","3","","0.05","270.75"
" OL-1995 ","TRN-9803","P102","2","80","0",""
" OL-1996 ","TRN-9803","P202","2","65","0","130"
"","TRN-9803"," P101 ","3","85","0","255"
"OL-1997","TRN-9803","P101","3","85","0","255"
"OL-1998","TRN-9804","P103","1","95","0.05","90.25"
"OL-2000","TRN-9804","","2","68","0.05","129.2"
"","TRN-9805","P202","2","65","0.1","117"
"OL-2001","TRN-9805","P202","2","65","0.1","117"
"OL-2003","#N/A","P203","1","68","0","68"
"OL-2004"," TRN-9806 ","#N/A","1","85","0",""
"OL-2005","TRN-9807","C303","3","60","","180"
"OL-2006","TRN-9807","P203","2","68","0","136"
"OL-2006","TRN-9807","P203","2","68","0","136"
"OL-2008","TRN-9809","P202","1","65","","65"
"OL-2008","TRN-9809","P202","1","65","0","65"
"OL-2010","TRN-9809","","1","55","0","55"
"OL-2011","TRN-9809","C302","1","50","0","50"
"OL-2011","TRN-9809","C302","1","50","0","50"
"","TRN-9810"," C304 ","","58","0",""
"OL-2014","TRN-9810","","2","60","0","120"
"OL-2015","TRN-9811","C301","3","55","0.15","140.25"
"OL-2016","TRN-9811"," P202 ","1","","","55.25"
"OL-2017","","P103","1","95","0.15","80.75"
"OL-2018","","C303","3","60","",""
"OL-2019","TRN-9813"," C303 ","3","60","0.1","162"
" OL-2020 ","TRN-9813","C303","3","60","0.1","162"
"OL-2020","TRN-9813","C303","3","60","0.1","162"
" OL-2022 ","TRN-9813","P201","","70","0.1","126"
"OL-2022","TRN-9813","P201","2","70","0.1","126"
"OL-2024","TRN-9814","P101","1","85","0","85"
" OL-2025 ","TRN-9814","P103","2","","0","190"
" OL-2026 ","TRN-9814"," P103 ","1","95","0","95"
"OL-2027","","","3","85","0","255"
"","","P201","2","70","0","140"
"OL-2029","TRN-9815","P101","1","","0","85"
"OL-2030","TRN-9815"," C301 ","2","55","0","110"
" OL-2031 ","TRN-9816","P202","2","65","0","130"
"OL-2032","TRN-9817","P101","","","0.15","144.5"
"OL-2033","TRN-9818","P203","1","68","0.15","57.8"
" OL-2034 "," TRN-9819 ","P103","2","95","0","190"
"OL-2035","TRN-9819"," P101 ","2","85","0","170"
" OL-2036 ","TRN-9820","P203","1","68","0","68"
"OL-2037","TRN-9820","P202","3","65","0","195"
"OL-2038","TRN-9821","P202","2","65","0.05","123.5"
"OL-2039"," TRN-9821 ","","1","80","0.05","76"
"OL-2040","TRN-9821","C301","","55","0.05","104.5"
"OL-2041","TRN-9822","C304","3","58","0","174"
"OL-2042","TRN-9822","P202","3","65","0","195"
"OL-2043"," TRN-9823 ","","2","55","","99"
" OL-2044 ","TRN-9823","P101","1","85","0.1","76.5"
"OL-2045","TRN-9823","P202","3","65","0.1","175.5"
"OL-2046","TRN-9824","C303","","","0","60"
"OL-2047","TRN-9824","C303","3","60","0","180"
"OL-2048","TRN-9825","P101","1","85","0","85"
"OL-2048","TRN-9825","P101","1","85","0","85"
"OL-2050"," TRN-9825 ","C302","2","50","0","100"
"#N/A","TRN-9826","P201","1","","0","70"
"OL-2051","TRN-9826","P201","1","70","0","70"
"OL-2053","TRN-9826","P103","","95","0","95"
"OL-2053","TRN-9826","P103","1","95","0","95"
"OL-2055","TRN-9827","P202","1","65","0","65"
"","TRN-9827","P201","3","70","0","210"
"OL-2057"," TRN-9827 ","C304","1","58","0","58"
"OL-2057","TRN-9827","C304","1","58","0","58"
"OL-2059","TRN-9829","","","85","0.15","144.5"
"","TRN-9829","P103","3","95","0.15","242.25"
"OL-2061"," TRN-9829 ","P103","1","95","0.15","80.75"
"OL-2062","TRN-9829"," P101 ","3","","","216.75"
"OL-2063","TRN-9830","P103","3","95","0","285"
"OL-2064","TRN-9830","P202","3","65","0","195"
"OL-2064","TRN-9830","P202","3","65","0","195"
"OL-2066","TRN-9832"," P103 ","1","95","0","95"
"OL-2067","TRN-9832","P203","2","68","0",""
" OL-2068 ","TRN-9833"," P201 ","3","70","0","210"
" OL-2069 ","TRN-9834"," P102 ","3","80","0","240"
"OL-2070","TRN-9835","P103","3","","0","285"
" OL-2071 ","TRN-9835","P103","3","","0","285"
"OL-2072","TRN-9835","","3","95","","285"
"OL-2073","TRN-9835"," P103 ","3","95","0","285"
"OL-2074","TRN-9836"," C303 ","2","60","0","120"
"OL-2074","TRN-9836","C303","2","60","0","120"
"OL-2076","TRN-9837","P101","3","85","0","255"
"OL-2076","TRN-9837","P101","3","85","0","255"
"OL-2078","TRN-9837","P202","2","65","","130"
""," TRN-9837 ","P202","2","65","0","130"
"OL-2080","TRN-9838","C301","2","55","0","110"
"OL-2081","TRN-9838","C303","1","60","0","60"
"","TRN-9839","P102","1","80","0.15","68"
"OL-2083","#N/A"," C301 ","1","55","0","55"
"OL-2084","TRN-9840","C304","1","58","0","58"
"","TRN-9840","P101","1","85","0","85"
"OL-2086","TRN-9841"," P201 ","1","70","0","70"
"OL-2087","TRN-9842","C302","3","50","0.1","135"
"#N/A"," TRN-9842 "," C302 ","3","50","0.1","135"
"OL-2089","TRN-9842"," P201 ","3","70","0.1","189"
"OL-2089","TRN-9842","P201","3","70","0.1","189"
"OL-2090","TRN-9843","C302","1","50","0","50"
"OL-2092","TRN-9844","P201","2","70","0","140"
"OL-2093","TRN-9845","C302","3","50","0","150"
"OL-2093","TRN-9845","C302","3","50","0","150"
"OL-2095","TRN-9845"," P101 ","3","85","0","255"
"OL-2096","TRN-9846","P202","2","65","0","130"
"OL-2097","TRN-9846","C304","3","58","0","174"
"OL-2098","TRN-9846","C302","2","50","0","100"
"OL-2099","TRN-9847","C303","1","60","0","60"
"OL-2100","TRN-9848","P203","3","68","0.1","183.6"
"","TRN-9848","P202","3","65","","175.5"
"OL-2102","#N/A","P103","3","95","0.1","256.5"
"OL-2103","TRN-9848","C304","","58","0.1","52.2"
"OL-2103","TRN-9848","C304","1","58","0.1","52.2"
"OL-2104","TRN-9849","C304","2","58","0.05","110.2"
"OL-2106"," TRN-9851 ","C304","1","58","0.1","52.2"
"OL-2107","","P202","2","65","0","130"
"OL-2108","TRN-9853","P201","2","70","0.05","133"
"OL-2109","TRN-9853","","2","80","","152"
"OL-2110","TRN-9853","P103","3","95","0.05","270.75"
"OL-2111","TRN-9853","C304","3","58","0.05",""
" OL-2112 "," TRN-9854 "," C302 ","2","50","0.15","85"
" OL-2113 ","TRN-9855","P202","1","65","0","65"
"OL-2113","TRN-9855","P202","1","65","0","65"
""," TRN-9856 ","C301","2","55","0","110"
"OL-2116"," TRN-9856 ","P202","","65","0",""
"OL-2117","TRN-9856","C302","2","50","0","100"
"OL-2117","TRN-9856","C302","2","50","0","100"
"OL-2119","TRN-9858","P103","","95","0","190"
"OL-2120"," TRN-9858 ","P202","3","65","0","195"
"OL-2121","TRN-9858","C303","2","60","0","120"
" OL-2122 ","TRN-9858","P203","2","68","0","136"
"OL-2123","TRN-9859","P203","3","68","0","204"
"OL-2124","TRN-9859","P101","3","85","0","255"
"OL-2125","TRN-9859","C304","1","58","0","58"
"OL-2125","TRN-9859","C304","1","58","0","58"
"OL-2127","TRN-9861"," P201 ","3","70","0","210"
"OL-2128","TRN-9861","P202","2","","0","130"
"OL-2129"," TRN-9861 ","P102","1","80","0","80"
"OL-2130",""," C302 ","","50","","127.5"
"OL-2130","TRN-9862","C302","3","50","0.15","127.5"
"OL-2132","TRN-9862","C303","3","60","0.15","153"
"OL-2133","TRN-9862","P203","2","68","0.15","115.6"
"OL-2133","TRN-9862","P203","2","68","0.15","115.6"
"","TRN-9864","P203","3","68","0.15","173.4"
"OL-2136","TRN-9865","P102","3","80","0","240"
"OL-2137"," TRN-9865 ","C301","2","55","0","110"
"OL-2138"," TRN-9865 ","C302","2","50","0","100"
"OL-2139"," TRN-9866 ","C301","3","55","0","165"
"OL-2140",""," P103 ","1","95","0","95"
"OL-2140","TRN-9866","P103","1","95","0","95"
"OL-2142","TRN-9867","","3","55","0","165"
"OL-2143","TRN-9867","C301","1","55","0","55"
"OL-2144"," TRN-9867 ","C302","","50","0","100"
"OL-2145"," TRN-9868 ","P102","","80","0","80"
"OL-2145","TRN-9868","P102","1","80","0","80"
" OL-2147 ","TRN-9869","P103","3","","0",""
"OL-2148",""," C303 ","1","60","0","60"
" OL-2149 ","TRN-9870","C303","3","60","0","180"
"OL-2150"," TRN-9870 ","P101","2","85","0","170"
"OL-2151","TRN-9870","C303","1","60","","60"
"OL-2152","TRN-9870","P102","3","80","0",""
"OL-2152","TRN-9870","P102","3","80","0","240"
"OL-2154","TRN-9872"," P203 ","2","68","0","136"
"OL-2154","TRN-9872","P203","2","68","0","136"
"OL-2156"," TRN-9872 ","C304","1","58","","58"
"OL-2157"," TRN-9873 ","P203","2","68","0.15","115.6"
"OL-2158","TRN-9874","P102","1","80","0","80"
"OL-2159","TRN-9874","C304","1","58","0","58"
"OL-2160","TRN-9874","P103","3","95","0","285"
"OL-2161","TRN-9875","P101","1","85","0","85"
"","TRN-9875","","1","80","0","80"
"OL-2163","TRN-9876","P103","3","95","0",""
"OL-2164","TRN-9876","#N/A","3","68","",""
"OL-2164","TRN-9876","P203","3","68","0","204"
"OL-2166","TRN-9877","P201","3","70","0","210"
"OL-2167","TRN-9878","P103","3","95","0","285"
"","TRN-9878","P103","2","95","0","190"
"OL-2169","TRN-9878","C301","2","55","0","110"
"","TRN-9878","P202","1","65","0","65"
"OL-2171","","#N/A","2","68","0.15","115.6"
"OL-2172","TRN-9879","P203","1","68","0.15","57.8"
"OL-2173"," TRN-9880 ","P101","1","85","0.05","80.75"
"OL-2174","TRN-9880","P102","3","80","0.05","228"
"OL-2175","","P101","2","","0.05","161.5"
"OL-2176","TRN-9881","P102","2","80","0","160"
"OL-2177","","C303","2","60","0","120"
"OL-2177","TRN-9881","C303","2","60","0","120"
"OL-2179"," TRN-9882 "," C303 ","","60","0","120"
"","TRN-9883","P201","1","70","0.15","59.5"
"OL-2181","TRN-9884","P102","1","80","0.1","72"
"OL-2182","TRN-9884","","2","65","0.1","117"
" OL-2183 ","TRN-9884","C303","1","60","0.1","54"
"OL-2184","TRN-9884","P201","","70","0.1","126"
"OL-2185","TRN-9885","P102","1","80","0","80"
"","TRN-9885","","1","68","0","68"
"OL-2187","TRN-9885","P202","2","65","0","130"
"OL-2188","","P101","1","","0.05","80.75"
"OL-2189","TRN-9886","P202","1","65","0.05",""
"#N/A","TRN-9886","C302","1","50","0.05","47.5"
" OL-2191 ","TRN-9886","C304","","58","0.05","165.3"
"OL-2192","TRN-9887","P202","3","65","0","195"
" OL-2193 ","","P201","1","70","0.05","66.5"
"OL-2193","TRN-9888","P201","1","70","0.05","66.5"
"OL-2195"," TRN-9888 "," P101 ","2","85","0.05","161.5"
"OL-2196","TRN-9889","P102","2","80","0","160"
"OL-2196","TRN-9889","P102","2","80","0","160"
"OL-2198","TRN-9890","C304","1","","0","58"
"OL-2199","TRN-9890","P103","1","95","0","95"
"OL-2200","TRN-9890","","1","65","0","65"
"OL-2200","TRN-9890","P202","1","65","0","65"
"OL-2202","TRN-9891","C304","1","58","0","58"
"OL-2203","TRN-9891","","","58","","116"
" OL-2204 ","TRN-9891","","1","50","0","50"
"OL-2205","TRN-9892","P103","1","95","","90.25"
"OL-2206","TRN-9892","C301","1","55","0.05","52.25"
" OL-2207 ","TRN-9892","P202","3","65","0.05","185.25"
"OL-2208","TRN-9892","C301","1","55","0.05","52.25"
"OL-2209","TRN-9893","C303","2","60","0","120"
"OL-2210","TRN-9894","P202","2","65","0","130"
"OL-2210","TRN-9894","P202","2","65","0","130"
"OL-2212","TRN-9894","P202","2","65","0","130"
"OL-2213","TRN-9895","C301","2","55","0","110"
"OL-2213","TRN-9895","C301","2","55","0","110"
"OL-2215","TRN-9896","C301","","55","0","110"
"OL-2215","TRN-9896","C301","2","55","0","110"
"OL-2217","TRN-9896"," P101 ","2","85","0","170"
" OL-2218 ","TRN-9897"," P103 ","2","95","","190"
"OL-2219"," TRN-9897 ","P103","2","95","0","190"
"OL-2220","","C303","2","60","0","120"
"OL-2220","TRN-9898","C303","2","60","0","120"
"OL-2222"," TRN-9898 "," P103 ","","","0","190"
"OL-2223","TRN-9899"," P202 ","3","65","0","195"
"","TRN-9900","P103","2","95","0.15","161.5"
"OL-2225","TRN-9900","C303","2","60","0.15","102"
"OL-2225","TRN-9900","C303","2","60","0.15","102"
"OL-2227","TRN-9901","C303","2","60","0","120"
"","TRN-9902","P103","2","95","0","190"
"","TRN-9903","","1","95","0",""
"OL-2230","TRN-9903","","3","58","0","174"
"OL-2231","TRN-9904","","2","50","","100"
"OL-2232","TRN-9904","P202","2","65","0","130"
"OL-2233","TRN-9904","#N/A","2","","0","136"
"OL-2234","TRN-9904","C302","1","50","","50"
"OL-2235","TRN-9905","P201","","70","0","70"
"OL-2236","","C303","1","60","","60"
"OL-2236","TRN-9905","C303","1","60","0","60"
" OL-2238 ","TRN-9907","C302","3","","0","150"
"OL-2239"," TRN-9907 ","C303","2","60","",""
"OL-2240","TRN-9908","#N/A","2","50","0","100"
"OL-2240","TRN-9908","C302","2","50","0","100"
"OL-2242"," TRN-9908 ","C301","3","55","0","165"
"OL-2243","TRN-9909","P201","2","70","0","140"
"#N/A","TRN-9909","C301","2","55","0","110"
"OL-2244","TRN-9909","C301","2","55","0","110"
"","TRN-9910","P101","2","85","0.1","153"
"OL-2247"," TRN-9911 ","P103","1","95","0","95"
"OL-2248","TRN-9911","C302","3","50","0","150"
"OL-2249","TRN-9912","P103","1","95","0","95"
"","TRN-9912"," P202 ","1","65","0","65"
"","","C301","2","55","0","110"
"OL-2252","TRN-9912","#N/A","3","65","0","195"
"OL-2253","TRN-9913","P201","","70","0.05","66.5"
"OL-2254","TRN-9913","P102","3","80","0.05","228"
"OL-2255","TRN-9914","P101","3","85","","255"
"OL-2256","TRN-9914","#N/A","2","65","0","130"
"#N/A","TRN-9915","P202","1","65","0","65"
" OL-2258 "," TRN-9915 ","P102","","80","0","160"
"OL-2259",""," P103 ","2","95","0","190"
"","TRN-9915","C303","1","","0","60"
"OL-2261","TRN-9916"," P102 ","1","80","0.05","76"
""," TRN-9916 "," P203 ","3","68","0.05","193.8"
" OL-2263 ","","C304","1","58","0","58"
" OL-2264 ","TRN-9917","C301","1","55","0","55"
"OL-2265","TRN-9918"," C303 ","3","","0","180"
"OL-2265","TRN-9918","C303","3","60","0","180"
"#N/A","TRN-9918","","","95","0","190"
" OL-2268 ","TRN-9919","P102","3","80","0","240"
"OL-2269","TRN-9919","C304","1","58","0","58"
"OL-2270","TRN-9919","C302","2","50","0","100"
"OL-2271","TRN-9920","P103","2","95","0.1","171"
"OL-2272","TRN-9921","P101","1","85","0","85"
"OL-2273"," TRN-9921 ","P201","3","70","0","210"
"OL-2273","TRN-9921","P201","3","70","0","210"
"OL-2275","TRN-9921","P101","3","85","0","255"
" OL-2276 ","TRN-9922","#N/A","3","","0","204"
"","TRN-9922","P101","3","85","0","255"
"OL-2278","TRN-9922","C304","2","58","","116"
"OL-2279","TRN-9922","P101","","85","0","255"
" OL-2280 ","TRN-9923","#N/A","3","","0","195"
"OL-2281","TRN-9924","P103","2","95","0","190"
"OL-2282","TRN-9924","C304","2","58","0","116"
"OL-2283","TRN-9925","P201","2","70","0.05","133"
"OL-2284","","P203","3","68","","193.8"
"OL-2285","TRN-9926","P202","2","65","0","130"
"OL-2286","TRN-9926","P102","2","80","",""
"OL-2287","TRN-9927"," C303 ","1","60","0","60"
"OL-2288"," TRN-9927 "," P203 ","2","68","0","136"
"OL-2288","TRN-9927","P203","2","68","0","136"
"OL-2290","TRN-9928"," C302 ","3","50","0.1","135"
"OL-2291","TRN-9928"," P202 ","1","65","0.1","58.5"
"#N/A"," TRN-9929 ","","2","50","0","100"
"OL-2292","TRN-9929","C302","2","50","0","100"
"OL-2294"," TRN-9929 ","C303","2","60","0","120"
"OL-2295","","P202","1","","0","65"
"OL-2296","TRN-9930"," P103 ","2","","0","190"
"","TRN-9931","C303","1","60","0","60"
"OL-2298","TRN-9931"," C302 ","1","","0","50"
"OL-2299","TRN-9932","P102","1","","0.05","76"
"OL-2300","TRN-9932","","3","80","0.05","228"
" OL-2301 ","TRN-9932"," P102 ","2","","0.05",""
